| GMM1        | ARGLINA    | 1000   | 0.03658938407897949    | 2      | 99.99999957090597       | 2.7741984057194635e-12 | 4        | 5        |
| GMM3        | ARGLINA    | 1000   | 0.016431570053100586   | 2      | 99.9999995709048        | 8.030295178818037e-14  | 4        | 3        |
| GMM2        | ARGLINA    | 1000   | 0.019013166427612305   | 2      | 99.99999957090574       | 6.890036804985122e-11  | 6        | 3        |
| scipy_lbfgs | ARGLINA    | 1000   | 0.02810382843017578    | 2      | 99.99999957090671       | 3.38674401023642e-13   | 5        | 5        |
| scipy_cg    | ARGLINA    | 1000   | 0.027233362197875977   | 1      | 99.9999995709107        | 4.671324091432005e-13  | 5        | 5        |
| Hager | ARGLINA    | 1000       | 0.012051    | 1          | 1.0000000e+02    | 3.2951419e-13    | 0          | 2          |
| Hager (no hess) | ARGLINA    | 1000       | 0.004785    | 1          | 1.0000000e+02    | 3.2951419e-13    | 0          | 2          |
| --          | --         | --     | --                     | --     | --                      | --                     | --       | --       |
| GMM1        | ARGLINB    | 1000   | 281.8942837715149      | 5000   | 274.6251661087073       | 0.115695521235466      | 157977   | 14995    |
| GMM3        | ARGLINB    | 1000   | 528.6355271339417      | 5000   | 274.6251678951818       | 0.08380894176661968    | 361024   | 5001     |
| GMM2        | ARGLINB    | 1000   | 510.09032249450684     | 5000   | 274.6251694238765       | 9327.24446508661       | 347613   | 5001     |
| scipy_lbfgs | ARGLINB    | 1000   | 0.289562463760376      | 5      | 274.6251693463623       | 770.6508791092783      | 55       | 55       |
| scipy_cg    | ARGLINB    | 1000   | 0.06069755554199219    | 2      | 274.62516947342493      | 95.4438292235136       | 20       | 8        |
| Hager | ARGLINB    | 1000       | 77.308746   | 3013       | 2.7462517e+02    | 2.6705127e-02    | 22104      | 25346      |
| Hager (no hess) | ARGLINB    | 1000       | 89.546364   | 3013       | 2.7462517e+02    | 2.6705127e-02    | 22104      | 25346      |
| --          | --         | --     | --                     | --     | --                      | --                     | --       | --       |
| GMM1        | ARGLINC    | 1000   | 346.90702271461487     | 5000   | 276.1251673489429       | 10.640350393485278     | 218844   | 10065    |
| GMM3        | ARGLINC    | 1000   | 450.54448533058167     | 5000   | 276.1251676992854       | 70.02956162649207      | 307474   | 5001     |
| GMM2        | ARGLINC    | 1000   | 158.48314905166626     | 5000   | 276.12516814517613      | 2871.540725724306      | 98587    | 5001     |
| scipy_lbfgs | ARGLINC    | 1000   | 0.26322293281555176    | 8      | 276.1251693194977       | 34.62865340989083      | 50       | 50       |
| scipy_cg    | ARGLINC    | 1000   | 0.04102945327758789    | 1      | 5.597146795226573e+18   | 9.936152582346093e+16  | 9        | 7        |
| Hager | ARGLINC    | 1000       | 0.871869    | 25         | 2.7612517e+02    | 3.4048224e-03    | 267        | 266        |
| Hager (no hess) | ARGLINC    | 1000       | 0.972363    | 25         | 2.7612517e+02    | 3.4048224e-03    | 267        | 266        |
| --          | --         | --     | --                     | --     | --                      | --                     | --       | --       |
| GMM1        | ARGTRIGLS  | 1000   | 87.26937532424927      | 1589   | 1.5785546163192119e-07  | 0.0009472508829868382  | 1599     | 4766     |
| GMM3        | ARGTRIGLS  | 1000   | 31.333991765975952     | 1625   | 1.4165736728646075e-10  | 0.0007548048623253151  | 1635     | 1626     |
| GMM2        | ARGTRIGLS  | 1000   | 33.88747787475586      | 1590   | 1.5789017224211442e-07  | 0.0009916730713238463  | 4778     | 1591     |
| scipy_lbfgs | ARGTRIGLS  | 1000   | 41.374480962753296     | 2103   | 1.2321518713910233e-08  | 0.0008181717628932796  | 2175     | 2175     |
| scipy_cg    | ARGTRIGLS  | 1000   | 118.38433074951172     | 4186   | 2.6071759137981446e-07  | 0.0009994217028951322  | 6309     | 6309     |
| Hager | ARGTRIGLS  | 1000       | 15.939464   | 1563       | 7.6116641e-11    | 9.7688399e-04    | 3127       | 1564       |
| Hager (no hess) | ARGTRIGLS  | 1000       | 17.482834   | 1563       | 7.6116641e-11    | 9.7688399e-04    | 3127       | 1564       |
| --          | --         | --     | --                     | --     | --                      | --                     | --       | --       |
| GMM1        | BDEXP      | 5000   | 0.013393640518188477   | 6      | 0.13929500918473559     | 0.00040199782101799124 | 8        | 17       |
| GMM3        | BDEXP      | 5000   | 0.009587287902832031   | 8      | 0.22570725770144393     | 0.0007655421756116149  | 10       | 9        |
| GMM2        | BDEXP      | 5000   | 0.00739741325378418    | 5      | 0.22271663694927527     | 0.0005652143941111492  | 15       | 6        |
| scipy_lbfgs | BDEXP      | 5000   | 0.01587653160095215    | 9      | 0.3509771884672362      | 0.0008113657703203593  | 11       | 11       |
| scipy_cg    | BDEXP      | 5000   | 0.009714365005493164   | 3      | 0.22091352503048564     | 0.0006528444867541963  | 11       | 11       |
| Hager | BDEXP      | 5000       | 0.010505    | 4          | 3.3751744e-01    | 6.0994162e-04    | 4          | 3          |
| Hager (no hess) | BDEXP      | 5000       | 0.013269    | 4          | 3.3751744e-01    | 6.0994162e-04    | 4          | 3          |
| --          | --         | --     | --                     | --     | --                      | --                     | --       | --       |
| GMM1        | BOX        | 10000  | 0.029142141342163086   | 5      | -1864.5379265591307     | 6.625891626499403e-05  | 9        | 14       |
| GMM3        | BOX        | 10000  | 0.0955040454864502     | 30     | -1864.5379265495567     | 0.0006756818521111985  | 58       | 31       |
| GMM2        | BOX        | 10000  | 0.0249941349029541     | 6      | -1864.537926555566      | 3.12493830889049e-05   | 22       | 7        |
| scipy_lbfgs | BOX        | 10000  | 0.043680429458618164   | 9      | -1864.5379265531467     | 0.000816277283837763   | 11       | 11       |
| scipy_cg    | BOX        | 10000  | 0.05061078071594238    | 8      | -1864.5379264343999     | 8.625792894789708e-06  | 29       | 19       |
| Hager | BOX        | 10000      | 0.013717    | 6          | -1.8645379e+03   | 3.7058806e-05    | 16         | 10         |
| Hager (no hess) | BOX        | 10000      | 0.015479    | 6          | -1.8645379e+03   | 3.7058806e-05    | 16         | 10         |
| --          | --         | --     | --                     | --     | --                      | --                     | --       | --       |
| GMM1        | BOXPOWER   | 10000  | 0.028863906860351562   | 13     | 0.047131238761244566    | 0.0008551147306954388  | 23       | 38       |
| GMM3        | BOXPOWER   | 10000  | 0.1807258129119873     | 136    | 0.04710492896820137     | 0.0007715343394907315  | 251      | 137      |
| GMM2        | BOXPOWER   | 10000  | 0.011350631713867188   | 7      | 0.04711153526482558     | 0.000496951173064919   | 29       | 8        |
| scipy_lbfgs | BOXPOWER   | 10000  | 0.08444380760192871    | 47     | 3.449740357338748e-06   | 0.0003685034946175065  | 56       | 56       |
